#K-Path             Spin-Up       Spin-Down
#Band-index    1
  1.945       -6.3505       -6.3505
  1.969       -6.3554       -6.3554
  1.993       -6.3622       -6.3622
  2.017       -6.3711       -6.3711
  2.042       -6.3820       -6.3820
  2.066       -6.3944       -6.3944
  2.090       -6.4077       -6.4077
  2.114       -6.4211       -6.4211
  2.138       -6.4339       -6.4339
  2.162       -6.4445       -6.4445
  2.186       -6.4482       -6.4482
  2.210       -6.4422       -6.4422
  2.235       -6.4419       -6.4419
  2.259       -6.4483       -6.4483
  2.283       -6.4555       -6.4555
  2.307       -6.4605       -6.4605
  2.331       -6.4622       -6.4622
  2.331       -6.4622       -6.4622
  2.355       -6.4535       -6.4535
  2.379       -6.4324       -6.4324
  2.404       -6.4070       -6.4070
  2.428       -6.3831       -6.3831
  2.452       -6.3663       -6.3663
  2.476       -6.3601       -6.3601
  2.500       -6.3617       -6.3617
  2.524       -6.3670       -6.3670
  2.548       -6.3729       -6.3729
  2.573       -6.3775       -6.3775
  2.597       -6.3906       -6.3906
  2.621       -6.4105       -6.4105
  2.645       -6.4286       -6.4286
  2.669       -6.4446       -6.4446
  2.693       -6.4580       -6.4580
  2.717       -6.4687       -6.4687
  2.742       -6.4765       -6.4765
  2.766       -6.4812       -6.4812
  2.790       -6.4827       -6.4827
  2.790       -6.4827       -6.4827
  2.824       -6.4783       -6.4783
  2.858       -6.4655       -6.4655
  2.892       -6.4462       -6.4462
  2.926       -6.4248       -6.4248
  2.961       -6.4125       -6.4125
  2.995       -6.4172       -6.4172
  3.029       -6.4291       -6.4291
  3.063       -6.4412       -6.4412
  3.097       -6.4499       -6.4499
  3.131       -6.4520       -6.4520
  3.165       -6.4456       -6.4456
  3.200       -6.4305       -6.4305
  3.234       -6.4085       -6.4085
  3.268       -6.3854       -6.3854
  3.302       -6.3674       -6.3674
  3.336       -6.3561       -6.3561
  3.370       -6.3496       -6.3496
  3.404       -6.3461       -6.3461
  3.438       -6.3450       -6.3450
  3.438       -6.4359       -6.4359
  3.455       -6.4358       -6.4358
  3.471       -6.4355       -6.4355
  3.487       -6.4350       -6.4350
  3.503       -6.4338       -6.4338
  3.519       -6.4318       -6.4318
  3.535       -6.4287       -6.4287
  3.551       -6.4246       -6.4246
  3.568       -6.4199       -6.4199
  3.584       -6.4154       -6.4154
  3.600       -6.4125       -6.4125
  3.616       -6.4128       -6.4128
  3.632       -6.4172       -6.4172
  3.648       -6.4251       -6.4251
  3.664       -6.4348       -6.4348
  3.681       -6.4444       -6.4444
  3.697       -6.4524       -6.4524
  3.713       -6.4580       -6.4580
  3.729       -6.4612       -6.4612
  3.745       -6.4622       -6.4622
  3.745       -6.0866       -6.0866
  3.761       -6.1044       -6.1044
  3.777       -6.1260       -6.1260
  3.793       -6.1474       -6.1474
  3.810       -6.1682       -6.1682
  3.826       -6.1882       -6.1882
  3.842       -6.2072       -6.2072
  3.858       -6.2250       -6.2250
  3.874       -6.2416       -6.2416
  3.890       -6.2567       -6.2567
  3.906       -6.2704       -6.2704
  3.923       -6.2825       -6.2825
  3.939       -6.2931       -6.2931
  3.955       -6.3056       -6.3056
  3.971       -6.3366       -6.3366
  3.987       -6.3671       -6.3671
  4.003       -6.3971       -6.3971
  4.019       -6.4265       -6.4265
  4.035       -6.4551       -6.4551
  4.052       -6.4827       -6.4827
#Band-index   42
  4.052       -6.4827       -6.4827
  4.035       -6.4551       -6.4551
  4.019       -6.4265       -6.4265
  4.003       -6.3971       -6.3971
  3.987       -6.3671       -6.3671
  3.971       -6.3366       -6.3366
  3.955       -6.3056       -6.3056
  3.939       -6.2931       -6.2931
  3.923       -6.2825       -6.2825
  3.906       -6.2704       -6.2704
  3.890       -6.2567       -6.2567
  3.874       -6.2416       -6.2416
  3.858       -6.2250       -6.2250
  3.842       -6.2072       -6.2072
  3.826       -6.1882       -6.1882
  3.810       -6.1682       -6.1682
  3.793       -6.1474       -6.1474
  3.777       -6.1260       -6.1260
  3.761       -6.1044       -6.1044
  3.745       -6.0866       -6.0866
  3.745       -6.4622       -6.4622
  3.729       -6.4612       -6.4612
  3.713       -6.4580       -6.4580
  3.697       -6.4524       -6.4524
  3.681       -6.4444       -6.4444
  3.664       -6.4348       -6.4348
  3.648       -6.4251       -6.4251
  3.632       -6.4172       -6.4172
  3.616       -6.4128       -6.4128
  3.600       -6.4125       -6.4125
  3.584       -6.4154       -6.4154
  3.568       -6.4199       -6.4199
  3.551       -6.4246       -6.4246
  3.535       -6.4287       -6.4287
  3.519       -6.4318       -6.4318
  3.503       -6.4338       -6.4338
  3.487       -6.4350       -6.4350
  3.471       -6.4355       -6.4355
  3.455       -6.4358       -6.4358
  3.438       -6.4359       -6.4359
  3.438       -6.3450       -6.3450
  3.404       -6.3461       -6.3461
  3.370       -6.3496       -6.3496
  3.336       -6.3561       -6.3561
  3.302       -6.3674       -6.3674
  3.268       -6.3854       -6.3854
  3.234       -6.4085       -6.4085
  3.200       -6.4305       -6.4305
  3.165       -6.4456       -6.4456
  3.131       -6.4520       -6.4520
  3.097       -6.4499       -6.4499
  3.063       -6.4412       -6.4412
  3.029       -6.4291       -6.4291
  2.995       -6.4172       -6.4172
  2.961       -6.4125       -6.4125
  2.926       -6.4248       -6.4248
  2.892       -6.4462       -6.4462
  2.858       -6.4655       -6.4655
  2.824       -6.4783       -6.4783
  2.790       -6.4827       -6.4827
  2.790       -6.4827       -6.4827
  2.766       -6.4812       -6.4812
  2.742       -6.4765       -6.4765
  2.717       -6.4687       -6.4687
  2.693       -6.4580       -6.4580
  2.669       -6.4446       -6.4446
  2.645       -6.4286       -6.4286
  2.621       -6.4105       -6.4105
  2.597       -6.3906       -6.3906
  2.573       -6.3775       -6.3775
  2.548       -6.3729       -6.3729
  2.524       -6.3670       -6.3670
  2.500       -6.3617       -6.3617
  2.476       -6.3601       -6.3601
  2.452       -6.3663       -6.3663
  2.428       -6.3831       -6.3831
  2.404       -6.4070       -6.4070
  2.379       -6.4324       -6.4324
  2.355       -6.4535       -6.4535
  2.331       -6.4622       -6.4622
  2.331       -6.4622       -6.4622
  2.307       -6.4605       -6.4605
  2.283       -6.4555       -6.4555
  2.259       -6.4483       -6.4483
  2.235       -6.4419       -6.4419
  2.210       -6.4422       -6.4422
  2.186       -6.4482       -6.4482
  2.162       -6.4445       -6.4445
  2.138       -6.4339       -6.4339
  2.114       -6.4211       -6.4211
  2.090       -6.4077       -6.4077
  2.066       -6.3944       -6.3944
  2.042       -6.3820       -6.3820
  2.017       -6.3711       -6.3711
  1.993       -6.3622       -6.3622
  1.969       -6.3554       -6.3554
  1.945       -6.3505       -6.3505
  1.921       -6.3474       -6.3474
  1.897       -6.3456       -6.3456
  1.873       -6.3450       -6.3450
  1.873       -6.3450       -6.3450
  1.856       -6.3613       -6.3613
  1.840       -6.3773       -6.3773
  1.824       -6.3929       -6.3929
  1.808       -6.4078       -6.4078
  1.792       -6.4221       -6.4221
  1.776       -6.4356       -6.4356
  1.760       -6.4483       -6.4483
  1.743       -6.4602       -6.4602
  1.727       -6.4711       -6.4711
  1.711       -6.4592       -6.4592
  1.695       -6.4412       -6.4412
  1.679       -6.4237       -6.4237
  1.663       -6.4071       -6.4071
  1.647       -6.3916       -6.3916
  1.631       -6.3778       -6.3778
  1.614       -6.3663       -6.3663
  1.598       -6.3574       -6.3574
  1.582       -6.3518       -6.3518
  1.566       -6.3499       -6.3499
  1.566       -6.3499       -6.3499
  1.532       -6.3481       -6.3481
  1.498       -6.3426       -6.3426
  1.464       -6.3481       -6.3481
  1.429       -6.3971       -6.3971
  1.395       -6.4478       -6.4478
  1.361       -6.4482       -6.4482
  1.327       -6.4225       -6.4225
  1.293       -6.3962       -6.3962
  1.259       -6.4259       -6.4259
  1.225       -6.3682       -6.3682
  1.190       -6.3128       -6.3128
  1.156       -6.2738       -6.2738
  1.122       -6.2469       -6.2469
  1.088       -6.1922       -6.1922
  1.054       -6.1588       -6.1588
  1.020       -6.1280       -6.1280
  0.986       -6.1019       -6.1019
  0.951       -6.0869       -6.0869
  0.917       -6.0866       -6.0866
  0.917       -6.0866       -6.0866
  0.893       -6.0898       -6.0898
  0.869       -6.0988       -6.0988
  0.845       -6.1125       -6.1125
  0.821       -6.1301       -6.1301
  0.797       -6.1507       -6.1507
  0.772       -6.1736       -6.1736
  0.748       -6.1982       -6.1982
  0.724       -6.2237       -6.2237
  0.700       -6.2495       -6.2495
  0.676       -6.2751       -6.2751
  0.652       -6.3002       -6.3002
  0.628       -6.3246       -6.3246
  0.604       -6.3480       -6.3480
  0.579       -6.3702       -6.3702
  0.555       -6.3907       -6.3907
  0.531       -6.4087       -6.4087
  0.507       -6.4231       -6.4231
  0.483       -6.4325       -6.4325
  0.459       -6.4359       -6.4359
  0.459       -6.4359       -6.4359
  0.435       -6.4313       -6.4313
  0.410       -6.4258       -6.4258
  0.386       -6.4204       -6.4204
  0.362       -6.4167       -6.4167
  0.338       -6.4176       -6.4176
  0.314       -6.4259       -6.4259
  0.290       -6.4354       -6.4354
  0.266       -6.4472       -6.4472
  0.241       -6.4391       -6.4391
  0.217       -6.4197       -6.4197
  0.193       -6.3961       -6.3961
  0.169       -6.3713       -6.3713
  0.145       -6.3470       -6.3470
  0.121       -6.3284       -6.3284
  0.097       -6.3359       -6.3359
  0.072       -6.3419       -6.3419
  0.048       -6.3463       -6.3463
  0.024       -6.3490       -6.3490
  0.000       -6.3499       -6.3499
#Band-index   43
  0.000       -6.2602       -6.2602
  0.024       -6.2632       -6.2632
  0.048       -6.2719       -6.2719
  0.072       -6.2856       -6.2856
  0.097       -6.3033       -6.3033
  0.121       -6.3240       -6.3240
  0.145       -6.3295       -6.3295
  0.169       -6.3458       -6.3458
  0.193       -6.3614       -6.3614
  0.217       -6.3758       -6.3758
  0.241       -6.3885       -6.3885
  0.266       -6.3991       -6.3991
  0.290       -6.4067       -6.4067
  0.314       -6.4073       -6.4073
  0.338       -6.3846       -6.3846
  0.362       -6.3539       -6.3539
  0.386       -6.3413       -6.3413
  0.410       -6.3246       -6.3246
  0.435       -6.3060       -6.3060
  0.459       -6.2864       -6.2864
  0.459       -6.2864       -6.2864
  0.483       -6.2832       -6.2832
  0.507       -6.2742       -6.2742
  0.531       -6.2612       -6.2612
  0.555       -6.2459       -6.2459
  0.579       -6.2295       -6.2295
  0.604       -6.2130       -6.2130
  0.628       -6.1968       -6.1968
  0.652       -6.1813       -6.1813
  0.676       -6.1666       -6.1666
  0.700       -6.1527       -6.1527
  0.724       -6.1395       -6.1395
  0.748       -6.1272       -6.1272
  0.772       -6.1156       -6.1156
  0.797       -6.1051       -6.1051
  0.821       -6.0957       -6.0957
  0.845       -6.0879       -6.0879
  0.869       -6.0819       -6.0819
  0.893       -6.0781       -6.0781
  0.917       -6.0768       -6.0768
  0.917       -6.0768       -6.0768
  0.951       -6.0836       -6.0836
  0.986       -6.0881       -6.0881
  1.020       -6.0924       -6.0924
  1.054       -6.1147       -6.1147
  1.088       -6.1775       -6.1775
  1.122       -6.2269       -6.2269
  1.156       -6.2620       -6.2620
  1.190       -6.2968       -6.2968
  1.225       -6.3307       -6.3307
  1.259       -6.3633       -6.3633
  1.293       -6.3941       -6.3941
  1.327       -6.3357       -6.3357
  1.361       -6.2843       -6.2843
  1.395       -6.3043       -6.3043
  1.429       -6.3208       -6.3208
  1.464       -6.3335       -6.3335
  1.498       -6.3045       -6.3045
  1.532       -6.2725       -6.2725
  1.566       -6.2602       -6.2602
  1.566       -6.2602       -6.2602
  1.582       -6.2600       -6.2600
  1.598       -6.2594       -6.2594
  1.614       -6.2584       -6.2584
  1.631       -6.2570       -6.2570
  1.647       -6.2554       -6.2554
  1.663       -6.2535       -6.2535
  1.679       -6.2516       -6.2516
  1.695       -6.2499       -6.2499
  1.711       -6.2487       -6.2487
  1.727       -6.2485       -6.2485
  1.743       -6.2499       -6.2499
  1.760       -6.2537       -6.2537
  1.776       -6.2604       -6.2604
  1.792       -6.2703       -6.2703
  1.808       -6.2827       -6.2827
  1.824       -6.2970       -6.2970
  1.840       -6.3126       -6.3126
  1.856       -6.3287       -6.3287
  1.873       -6.3450       -6.3450
  1.873       -6.3450       -6.3450
  1.897       -6.3443       -6.3443
  1.921       -6.3423       -6.3423
  1.945       -6.3389       -6.3389
  1.969       -6.3343       -6.3343
  1.993       -6.3285       -6.3285
  2.017       -6.3217       -6.3217
  2.042       -6.3140       -6.3140
  2.066       -6.3055       -6.3055
  2.090       -6.2965       -6.2965
  2.114       -6.2956       -6.2956
  2.138       -6.3163       -6.3163
  2.162       -6.3354       -6.3354
  2.186       -6.3489       -6.3489
  2.210       -6.3509       -6.3509
  2.235       -6.3393       -6.3393
  2.259       -6.3235       -6.3235
  2.283       -6.3113       -6.3113
  2.307       -6.3042       -6.3042
  2.331       -6.3019       -6.3019
  2.331       -6.3019       -6.3019
  2.355       -6.3022       -6.3022
  2.379       -6.3031       -6.3031
  2.404       -6.3037       -6.3037
  2.428       -6.3027       -6.3027
  2.452       -6.2981       -6.2981
  2.476       -6.2946       -6.2946
  2.500       -6.3046       -6.3046
  2.524       -6.3240       -6.3240
  2.548       -6.3460       -6.3460
  2.573       -6.3678       -6.3678
  2.597       -6.3761       -6.3761
  2.621       -6.3713       -6.3713
  2.645       -6.3631       -6.3631
  2.669       -6.3538       -6.3538
  2.693       -6.3449       -6.3449
  2.717       -6.3373       -6.3373
  2.742       -6.3316       -6.3316
  2.766       -6.3281       -6.3281
  2.790       -6.3269       -6.3269
  2.790       -6.3269       -6.3269
  2.824       -6.3293       -6.3293
  2.858       -6.3359       -6.3359
  2.892       -6.3454       -6.3454
  2.926       -6.3538       -6.3538
  2.961       -6.3506       -6.3506
  2.995       -6.3288       -6.3288
  3.029       -6.3004       -6.3004
  3.063       -6.2957       -6.2957
  3.097       -6.3328       -6.3328
  3.131       -6.3498       -6.3498
  3.165       -6.3528       -6.3528
  3.200       -6.3490       -6.3490
  3.234       -6.3423       -6.3423
  3.268       -6.3355       -6.3355
  3.302       -6.3329       -6.3329
  3.336       -6.3356       -6.3356
  3.370       -6.3402       -6.3402
  3.404       -6.3437       -6.3437
  3.438       -6.3450       -6.3450
  3.438       -6.2864       -6.2864
  3.455       -6.2858       -6.2858
  3.471       -6.2840       -6.2840
  3.487       -6.2810       -6.2810
  3.503       -6.2770       -6.2770
  3.519       -6.2722       -6.2722
  3.535       -6.2667       -6.2667
  3.551       -6.2631       -6.2631
  3.568       -6.2762       -6.2762
  3.584       -6.2921       -6.2921
  3.600       -6.3054       -6.3054
