Cl,Cs,Sn
-0.33690171224095444,-4.557378267672278,-6.164979732071788
-0.09943267731237422,-4.5409565361671005,-7.622637404653624
-0.06859266204922707,-4.763030918512411,-7.363528731541888
-0.26255959194566275,-4.421000720647827,-6.883787547892441
-0.2078576368484501,-4.33065426010139,-7.39269219956859
-0.038061877536977706,-4.623632747757874,-7.825509780124456
-0.08568248924613597,-4.629347042756776,-7.528357519871703
-0.2628699367711905,-4.263265850899738,-7.197395218435452
-0.49650867023914,-4.426913017822471,-5.468268483782286
-0.7097221627573661,-3.9213510383203687,-5.200111487677137
-0.9084948971140236,-3.9846448013408224,-3.8808875554962836
-0.9050476996457526,-4.13730462110278,-3.5962511007819957
-0.9561731988833597,-3.807542153941825,-3.9490230396782624
-0.8646115710334257,-3.6535851069030088,-4.806306900855499
-0.861601143347204,-4.169026559274711,-3.7934865622294245
-0.8556857061809663,-3.7434539637296047,-4.680124376317065
-0.8285571800912521,-3.7924687364235834,-4.74486598746739
-0.7166653429590328,-3.856228399682121,-5.2886976837436315
-0.5742806867385173,-4.460583028703104,-4.93429636302476
-0.3718156510811152,-4.438430228180533,-6.193392178014314
-0.11229454617701257,-4.600154153944472,-7.427070955911051
-0.06791804168255494,-4.928970319421211,-7.035697651924318
-0.2967167617804814,-4.581683396131014,-6.3574791779171544
-0.5118140935879976,-4.528585363774912,-5.17309125178426
-0.6154526332525019,-4.250266709848538,-5.1078973216499834
-0.39598425140637267,-4.350663520160439,-6.223913992102956
-0.21971487971048395,-4.422194241839269,-7.138468778920629
-0.08861055228284398,-4.597118640884925,-7.5752459453951575
-0.08245094373745791,-4.739868286063443,-7.326704306310439
-0.22037961000789139,-4.3173675644031695,-7.344133752008385
-0.000562580115701857,-4.894599748366139,-7.508571563435582
-0.0032126278214801803,-4.7113324887624675,-7.859205796408255
-0.09494672660006537,-4.75651029086355,-7.218445599534578
-0.3815436088076253,-4.416014147886372,-6.179856592243575
-0.5667340468127149,-3.9490100688816234,-6.002722122222534
-0.3955200625745703,-4.177675895203151,-6.572674375008346
