Cl,Cs,Hf
-1.1159517092214195,-3.901148016696566,-7.291324836700418
-0.987009786984405,-3.9195712717724667,-8.028129859970704
-0.6348885236819903,-4.3142058170426045,-9.351588349244915
-0.889089656766421,-3.719127127797026,-9.016538929229487
-0.8770235961962847,-3.726519874305309,-9.07414979963374
-0.7604833252323894,-4.063259489764453,-9.099912194498822
-0.7591808704915275,-3.8613759682359294,-9.511493966001042
-0.9355482785539745,-3.624183932986308,-8.927673588125604
-0.6532037429526225,-4.000954448750182,-9.868199770205969
-0.4527097259990024,-4.109186017239476,-10.8547007349491
-0.7628761919778663,-4.19411178166873,-8.823850410217407
-0.40614698330463006,-4.517829909714707,-10.31678940616487
-0.3024864145951225,-4.642303942516352,-10.689804752818626
-0.11459835861667862,-4.682818003232194,-11.736104967257605
-0.27806767503582414,-4.239960478137234,-11.641004118932653
-0.3094803180252697,-4.471533315975918,-10.989382585318612
-0.3003691443252981,-4.422468716865321,-11.142178825739636
-0.14669088893729515,-4.45099868093989,-12.007188429918514
-0.07358305531948013,-4.974259818165028,-11.399313157175127
-0.0012004824397177218,-4.665371525903029,-12.451385178977702
-0.1616429137163276,-4.6520016021709445,-11.515470438782211
-0.24428360935590032,-4.411742583002544,-11.500144303281576
-0.5499239486320731,-4.128835993373187,-10.232115446883252
-0.7642486971053595,-4.096756982819954,-9.01032497715
-0.8573298439832315,-3.843922898719312,-8.957506264084053
-0.6766018659805205,-3.8517241318599087,-10.026271665819126
-0.47441687220536116,-4.571416720643039,-9.799996450903821
-0.7738776105518363,-4.1764388062419995,-8.79318784962705
-0.4242713202145151,-4.307881654528646,-10.627939895077684
-0.21321124045947368,-4.742784574276071,-11.024494534113083
-0.3444329165633025,-4.563626571597036,-10.59548048284818
-0.5882464001391285,-4.5338732050279535,-9.192106314531387
-0.23283740871884362,-4.8751039654535315,-10.642098742201942
-0.370546671658454,-4.6769215701233255,-10.21220795522469
-0.5345519981232253,-4.311196481910547,-9.95962617286162
-0.5637223875704958,-3.956245756859373,-10.494505286280345
-0.7189911115327644,-3.9861672233238115,-9.503050009577857
-0.846867348581323,-3.7839829774900466,-9.140161078954034
-0.7523459663362626,-4.288099556208231,-8.699056214988028
-0.4085595437367632,-4.691054232844186,-9.955865397313115
-0.7122586556767423,-4.310802074318764,-8.894175042724083
-0.7830668992969276,-4.2042236239299475,-8.682482481780607
-0.6559972151997895,-4.043812557044114,-9.7657227201351
-0.9683393351792066,-3.853308022516208,-8.27267906931441
-1.3205986019377316,-3.5628192636433202,-6.740100986509036
-0.9904316373130942,-3.7530239551472864,-8.340693391248928
-0.8037081537134325,-4.175671966821363,-8.615738269498745
-0.6915591481261331,-3.8732459840823896,-9.893484268500488
-0.5217974983594406,-4.003231964446471,-10.652082206372482
-0.26990928300170325,-4.74344576001742,-10.682983907377007
-0.5096760540540873,-4.3896132071641665,-9.95204838676921
-0.7494365434736266,-3.8845488090526374,-9.523614246475033
-0.6963829779989404,-4.408584660811605,-8.793863935805213
-0.9706629856826903,-3.54122288656016,-8.882907438205605
-0.801663460695025,-3.9334550796723105,-9.112440201907294
-0.9310645732195645,-3.8942215575617234,-8.414500570981232
-1.2491214539639768,-3.692313955300384,-6.909974491037437
-1.4188224047151508,-3.459972315948917,-6.356452065233328
-1.3351822937105662,-3.430741689355657,-6.916753984447355
-1.3647266435021574,-3.2062456983118426,-7.1884798677854365
-1.0933159380624993,-3.9434368034458886,-7.3425618901552925
-1.3017178754775949,-3.494058572550233,-6.990906727456031
-1.1144145517333701,-3.728000879519052,-7.646842055983741
-1.3412489994048795,-3.3139708434237765,-7.113895442145236
-1.6267853585508696,-3.162736581566175,-5.703145810984498
-1.9257270936778077,-3.0662096456499928,-4.102549272055234
-2.2551900252141017,-2.791373992708466,-2.6754429887205227
-1.965409349189523,-2.654580054244381,-4.6877149217961644
-2.2528087082529935,-2.3435777416333288,-3.5853233926374473
-2.5165362087153227,-2.5969579511169756,-1.4961979708961772
-2.7651003998797927,-2.093422328067173,-1.0118840700089637
-2.4169083763370582,-2.167983686102618,-2.9519134951944817
-2.300979278841244,-2.4750574966482817,-3.033340459078036
-2.337874016101053,-2.5196783600331822,-2.722730308749382
-2.3008746335729136,-2.344450664304277,-3.29518199537603
-2.1999275922967643,-2.769846736228374,-3.0500720991847334
-2.245523277557807,-2.833913603787135,-2.6483642525009534
-2.365523966514942,-2.4878031082275256,-2.6205811098773624
-2.6886666455437296,-2.0844690275556377,-1.488393197048412
-2.9574285877130606,-1.9903800104662743,-0.0639995782111519
-2.8960094547753252,-1.8859209783463269,-0.6414324400774603
-2.9344705648882115,-1.6637666687009278,-0.8549743986909395
-2.8556167698921793,-1.934696311161079,-0.7862378837468313
-2.673446690405011,-2.2900426976286132,-1.1685655877347716
-2.4703907531513316,-2.5080515241629393,-1.9508835581881974
-2.16742710571983,-2.818508694142432,-3.14775110281822
-2.181909257356863,-2.5508786627839948,-3.5961182557129
-2.404949801129567,-2.3237475507105962,-2.712137217223472
-2.5170449761313254,-2.5166817951670457,-1.6536976783000223
-2.366888388323573,-2.6261726109268504,-2.335655573626926
-2.6976952117176904,-2.418970371961547,-0.7652191111928293
-2.742046897745827,-2.190837576204065,-0.9553745865389722
-2.519628427331369,-2.5037432182817203,-1.6640741248704107
-2.6377727756976617,-2.4695205215905087,-1.023653428055078
-2.378258384793293,-2.5792718411086137,-2.36123713444508
-2.52062785329003,-2.37576436023095,-1.914035285219985
-2.2445656649875185,-2.488112893562353,-3.3457113483722485
-2.339088419710924,-2.50369000484405,-2.747420597468419
-2.5213128514246614,-2.4401750148067443,-1.781103987260608
-2.191993977329285,-2.4700924304954026,-3.6971824004555502
-1.9503456333948879,-2.887940098442106,-4.3113771281685285
-2.0174475841909776,-2.827798728310985,-4.029048163654229
-2.3761386605944677,-2.6572213885048797,-2.2180563848455015
-2.630809694430561,-1.9366688708344308,-2.1311352171698386
-2.3064960642103007,-2.4236186342819903,-3.1031174715962813
-2.073076597503991,-2.6374822543279275,-4.075907031742262
-1.7657956193494506,-3.2780429133216695,-4.6384715826820235
-1.9190215069003946,-3.0223974498743664,-4.230407184270965
-1.7256065120795727,-3.2861092287658376,-4.863473595412954
-1.764189433738075,-3.231859521050473,-4.740475480892668
-1.591474420585965,-2.9466640742507026,-6.347156453404871
-1.6223248437152724,-3.2652853748536512,-5.524811313423129
-1.651983197586977,-3.3491062491883574,-5.17921944152349
-1.76333851484768,-3.2717659778944843,-4.665768080547018
-1.533232485444381,-3.064181489406545,-6.46157323394269
-1.8507303881640942,-2.8265888885979034,-5.031771019241696
-2.051886620739566,-2.869014762975581,-3.7399818750335077
-2.2795839025440956,-2.8059882499520694,-2.499851210253354
-2.0125589768987537,-3.103280494691451,-3.5074162746466415
-2.1950258036193033,-2.336361986025739,-3.9464523316547666
-2.2242010615144463,-2.611344913274707,-3.221434929785975
-1.9964553973526675,-3.0606151377328907,-3.6893684658402788
-1.7275425558394424,-3.322138912275921,-4.77979796583357
-1.8223972735497729,-2.828698338647965,-5.197550806827499
-1.9613330040438692,-2.720717054623625,-4.579898991911599
-1.9606886164107267,-2.7149347641532837,-4.595329898651139
-1.9968611906383313,-2.7916399229537774,-4.224884135684523
-2.1371430898129367,-2.626853754228104,-3.7127650780882377
-2.1674709571804733,-2.5523507001509924,-3.67980398203724
-2.5127374766265684,-2.0710485988632734,-2.5708090679361097
-2.7553561218309466,-2.034908958027484,-1.1873764783814182
-2.5700222839207467,-2.279727035705731,-1.809743350486123
-2.6641682401883062,-2.410909975173958,-0.9825017339443137
-2.4686589709133573,-2.374499285085953,-2.2283787297700144
-2.432279960724185,-2.2192793355254805,-2.757092690025994
-2.7724160158677513,-2.2690833133979544,-0.6166684034196482
-2.5254454721629203,-2.3479178919072647,-1.940822508630016
-2.639493000779691,-2.3386164972824064,-1.2751401261791075
-2.285312250018543,-2.7414827800789086,-2.594492065152991
-1.9485341557909248,-2.7628898046624704,-4.572346581351576
-2.1067156299016676,-2.7893049936291017,-3.570427358753856
-2.335696294244196,-2.535656534458982,-2.7038402910389245
-2.232429450514137,-2.6211976736469467,-3.1523590750433508
-2.3199483009382993,-2.2165194320029804,-3.4366024557863106
-2.2975881113150427,-2.7176464996929295,-2.5685094581459507
-2.5924574154557445,-2.346285350654752,-1.5420159313780952
-2.5947904598698592,-2.1072301947148993,-2.0061279767731115
-2.369677285061782,-2.440949704093588,-2.689368006864197
-2.496012000072724,-2.372374325329372,-2.068510474326978
-2.4880839706326303,-2.1257977886870663,-2.6092317242521528
-2.6096993992943527,-2.136505434646623,-1.8581238603627046
-2.7632223780612457,-1.7472191605536063,-1.7155585359473793
-2.6948467172670165,-2.083038123747984,-1.4541745743239975
-2.371846511240327,-2.7200616522183796,-2.1181287535433433
-2.3681051937426436,-2.443776631731537,-2.693146699503131
-2.366990517900844,-2.317185781941209,-2.9530164541345845
-2.413916916886085,-2.5657979652185046,-2.174233693668547
-2.6976495406108616,-2.231354779564453,-1.140724322627992
-2.4391121858042637,-2.4198702952349,-2.3149174201266853
-2.4794112593393254,-2.5202613519031862,-1.8723408655797407
-2.6324404392199683,-2.0447152293752935,-1.9052580313516683
-2.614715025107067,-2.4350834326244724,-1.23087410953072
-2.3753608741835603,-2.40953726968511,-2.718091340950483
-2.1947789036977587,-2.8537341605227646,-2.9131893821899846
-2.4729941248059975,-2.1494983068145417,-2.6523697629569964
-2.3013892594998624,-2.648562812476592,-2.683869943469706
-2.497357035791838,-2.5898358287765397,-1.6255172531179598
-2.7098021711802995,-2.13688166715227,-1.2567547640357282
-2.919623997714672,-1.6646039914232353,-0.942379156287565
-2.566520330022773,-2.229499851978241,-1.931209441328948
-2.2753993292701256,-2.5236332944656983,-3.0896685608699164
-2.2966862215009587,-2.3785329092016125,-3.252147978013088
-1.9489734364872646,-3.1128059585610313,-3.869878589376415
-2.1031173977001933,-2.8053076538531534,-3.5600114315146
-1.8982929998062033,-3.060458353746046,-4.278656419092755
-2.1225294433625037,-2.849347712265488,-3.355459040716066
-1.7920098231963972,-2.820713875132969,-5.395844435977745
-1.494049284780026,-3.0613255637426438,-6.702384289256623
-1.2841935948707264,-3.352294008714424,-7.37958153876886
-0.9701964374049091,-3.639025418514904,-8.690101663962803
-1.0060188939291859,-3.676285922472322,-8.400645916902306
-1.3290313705309227,-3.3823556176899743,-7.050431666856581
-1.0989347993801282,-3.5559306328131974,-8.0838610635149
-1.1350840053980287,-3.561830210014733,-7.85516667300443
-1.3109221886162872,-3.7697042054911107,-6.38438958274212
-1.1027710496588172,-3.9686376277456628,-7.235429571977837
-1.288699039129845,-3.7747205676121003,-6.507695755418796
-1.6084709115819698,-3.2428200095892468,-5.652865636751755
-1.7908120372535825,-3.0250308939821404,-4.994397113936289
-1.7839700386506232,-3.1587821069616666,-4.767946679594995
-2.037179692866878,-2.6404245114901195,-4.285403945240559
-1.7465988010366713,-3.17119383588029,-4.967350647441458
-1.8799342138132025,-2.8699069814873845,-4.769911879568084
-1.6403308945302573,-3.1013647768347883,-5.744616204570947
-1.4590584289444744,-3.2450068963638263,-6.5449667590275675
-1.5196652694768154,-3.1758171991298,-6.319705110301574
-1.8111840559532637,-3.100679914782048,-4.7208669601383875
-1.7185806597772262,-3.198139175933631,-5.081568814891446
-1.9217595178466973,-2.5889908050973087,-5.080792408147265
-1.669324260306342,-2.961993095340185,-5.849399372903642
-1.4535923511217148,-3.4641800578360598,-6.139416903019655
-1.4230429633250485,-3.129620987855216,-6.991831369761345
-1.2153691313030246,-3.862292180838004,-6.77253197592791
-1.5388406686674923,-3.5031374517976617,-5.55001220982179
-1.7058470838861672,-3.0556804263376143,-5.442887769429833
-1.536220110161405,-3.313504637610607,-5.945001189232422
-1.6750895887501978,-2.8686346794236606,-6.001524234073559
-1.7855407647804762,-3.0203609401143496,-5.03536465651051
-1.9378642220218254,-3.1642696870752007,-3.833606419140712
-1.8034746981833627,-2.8758241348835725,-5.216834666554744
-2.0150317017297317,-3.0887265797732333,-3.5216877554972097
-1.7489000410265019,-3.2826952924661015,-4.730540294330853
-1.7947285734872913,-2.9486045453547063,-5.123750593788905
-1.595350855470471,-3.241448941157041,-5.734328110285159
-1.6002216368225364,-3.4227508568213723,-5.342499590844102
-1.3715690635784346,-3.7141779096380882,-6.131560924675283
-1.444789121529673,-3.2720514017757663,-6.576493592692494
-1.3240876921137235,-3.4583907866728483,-6.9280233993940294
-1.3444639616650729,-3.3718678883664324,-6.978811578698764
-1.2124077600871372,-3.3062737950807395,-7.902336974737764
-1.212074259081794,-3.8409901101104205,-6.834905350710462
-1.186527603706834,-3.7035336774867007,-7.26309814820766
-0.8836234049007254,-3.70067198014366,-9.086246735730393
-0.7441574990518794,-4.360581349335562,-8.603223432439664
-0.78183575734238,-3.8362387147798884,-9.425839151808011
-0.6230032570636009,-4.3729973627669585,-9.305316857506542
-0.79381680296518,-4.307324849247749,-8.411780609135489
-1.1291727439087007,-3.7176338129218376,-7.5790270361261864
-1.4124713122655617,-3.1547710049481426,-7.004961241932409
-1.0610200665866683,-3.6248877865544,-8.173435152793257
-1.3937023145728296,-3.461247988604768,-6.5046212607755525
-1.0399046901418774,-3.7991198197562905,-7.951663345058222
-1.2608769054968998,-3.589366271987064,-7.0453371484665395
-1.4459503866084753,-3.4415828386656147,-6.230463128439986
-1.2927048921314288,-3.518064632006539,-6.9969725086204155
-1.151848967567407,-3.9140046895630176,-7.050227940891589
-0.8966158709812946,-4.057284147896365,-8.295067603741568
-0.9351798520129472,-3.6790134599981634,-8.820225093348055
-0.576284825912664,-4.503677917408468,-9.324266335129145
-0.25792306769859114,-4.797008141102665,-10.64777643702519
-0.2609233242051516,-4.297230479471149,-11.629330221248859
-0.03578381343223412,-4.81913950124125,-11.936349242346163
-0.3063441019482416,-4.523029986254516,-10.905206541223587
-0.5035491187620382,-4.545988636102946,-9.676059140643945
-0.2913599574187779,-4.246392468649525,-11.54838644361035
-0.4663019054888541,-4.433134423140059,-10.125250846208825
-0.7479696922829354,-3.7994266292810397,-9.702659713162374
-0.8746481050822477,-3.9623213346589683,-8.616799825610643
-1.1170251186555549,-3.79038738259299,-7.5064056483027555
-1.3705332352731172,-3.6017468347582233,-6.362638044266916
-1.6647187211880448,-2.8466035837152783,-6.10781163086324
-1.3768851733456944,-3.5448929251392407,-6.4382342350694195
-1.0335083993373275,-3.8064827546622175,-7.975315220073667
-1.0890673737809433,-3.9162616761314237,-7.4224035304735585
-1.442087407754378,-3.182262906912923,-6.772280865069952
-1.6026896779423248,-3.3923169026382287,-5.3885592524916595
-1.5232051120495718,-3.469162182761999,-5.7117760876006365
-1.4084155476436022,-3.49372978369044,-6.351378272179571
-1.323468285874915,-3.456391332382822,-6.935738745406931
-1.2610438461805293,-3.7099859564117903,-6.803096135515309
-1.3780225960867394,-3.4844122747403636,-6.552370999420903
-1.2551737604492537,-3.504431679869808,-7.249425202986929
-0.9931127561213507,-3.8116872739922503,-8.20728004070946
-0.901899052914454,-4.220852501390215,-7.93623180515491
-1.0682707387575079,-3.8338631955123037,-7.711980301852413
-1.037262925178693,-3.6362250510336502,-8.293303472282608
-0.821466251818084,-3.74235438641923,-9.375824841675103
-1.1070065367360047,-3.4263813221785946,-8.294529260648849
-1.2495019041190838,-3.3329491555229507,-7.626421389661662
-1.0155743855034667,-3.646068908698966,-8.403746995003333
-1.1025694321760549,-3.4697400885571072,-8.234434355251523
-1.1866581475048785,-3.633079244119513,-7.40322375215377
-1.3137153693065924,-3.668270975840189,-6.570496957902134
-1.2329502538443118,-3.6188247481279974,-7.1539801061002
-1.3473015808127793,-3.6799528350464232,-6.345615970452543
-1.0644545720905447,-3.985270339072139,-7.432063014734519
-1.2311462892324878,-3.7283518578153405,-6.945749674396456
-1.095449499218869,-3.965832958617672,-7.284968212873507
-0.7756794039179626,-3.9161463828009757,-9.302961936312338
-1.052630180156308,-3.770753644249081,-7.932042755986055
-1.4113927311929821,-3.2916366455732824,-6.737701447117608
-1.4894513163555885,-3.3341266761840345,-6.184369874920466
